股票代码,股票简称,公告ID,公告标题,公告时间,时间戳,PDF链接,PDF大小(KB),板块,公告类型代码,orgId
000858,五 粮 液,1219873658,2023年年度报告,2024-04-29,1714320000000,https://static.cninfo.com.cn/finalpage/2024-04-29/1219873658.PDF,4538,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1219873639,2023年年度报告摘要,2024-04-29,1714320000000,https://static.cninfo.com.cn/finalpage/2024-04-29/1219873639.PDF,472,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1217051879,2022年度报告（英文版）,2023-06-14,1686672000000,https://static.cninfo.com.cn/finalpage/2023-06-14/1217051879.PDF,3232,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1216689088,2022年年度报告摘要,2023-04-29,1682697600000,https://static.cninfo.com.cn/finalpage/2023-04-29/1216689088.PDF,355,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1216689063,2022年年度报告,2023-04-29,1682697600000,https://static.cninfo.com.cn/finalpage/2023-04-29/1216689063.PDF,2107,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1213673780,2021年度报告（英文版）,2022-06-11,1654876800000,https://static.cninfo.com.cn/finalpage/2022-06-11/1213673780.PDF,3705,SZZB,01010501||010112||010301,gssz0000858
000858,五 粮 液,1213222211,2021年年度报告,2022-04-29,1651161600000,https://static.cninfo.com.cn/finalpage/2022-04-29/1213222211.PDF,3437,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1213222210,2021年年度报告摘要,2022-04-29,1651161600000,https://static.cninfo.com.cn/finalpage/2022-04-29/1213222210.PDF,158,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1210543252,2020年年度报告（英文版）,2021-07-22,1626883200000,https://static.cninfo.com.cn/finalpage/2021-07-22/1210543252.PDF,3580,SZZB,01010503||010112||01030120,gssz0000858
000858,五 粮 液,1209837807,2020年年度报告,2021-04-28,1619539200000,https://static.cninfo.com.cn/finalpage/2021-04-28/1209837807.PDF,1853,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,1209837804,2020年年度报告摘要,2021-04-28,1619539200000,https://static.cninfo.com.cn/finalpage/2021-04-28/1209837804.PDF,278,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,1208058983,2019年年度报告（英文版）,2020-07-23,1595433600000,https://static.cninfo.com.cn/finalpage/2020-07-23/1208058983.PDF,1840,SZZB,01010503||010112||01030120,gssz0000858
000858,五 粮 液,1207640835,2019年年度报告,2020-04-28,1588003200000,https://static.cninfo.com.cn/finalpage/2020-04-28/1207640835.PDF,3236,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,1207640833,2019年年度报告摘要,2020-04-28,1588003200000,https://static.cninfo.com.cn/finalpage/2020-04-28/1207640833.PDF,312,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,1205949080,2018年年度报告,2019-03-28,1553702400000,https://static.cninfo.com.cn/finalpage/2019-03-28/1205949080.PDF,2931,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,1205949074,2018年年度报告摘要,2019-03-28,1553702400000,https://static.cninfo.com.cn/finalpage/2019-03-28/1205949074.PDF,259,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,1204824607,2017年年度报告,2018-04-28,1524844800000,https://static.cninfo.com.cn/finalpage/2018-04-28/1204824607.PDF,796,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,1204824586,2017年年度报告摘要,2018-04-28,1524844800000,https://static.cninfo.com.cn/finalpage/2018-04-28/1204824586.PDF,225,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,1203237108,2016年年度报告,2017-03-31,1490889600000,https://static.cninfo.com.cn/finalpage/2017-03-31/1203237108.PDF,782,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,1203237103,2016年年度报告摘要,2017-03-31,1490889600000,https://static.cninfo.com.cn/finalpage/2017-03-31/1203237103.PDF,340,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,1202083793,2015年年度报告,2016-03-28,1459094400000,https://static.cninfo.com.cn/finalpage/2016-03-28/1202083793.PDF,764,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,1202083788,2015年年度报告摘要,2016-03-28,1459094400000,https://static.cninfo.com.cn/finalpage/2016-03-28/1202083788.PDF,237,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,1200957806,2014年年度报告摘要（更新后）,2015-05-04,1430668800000,https://static.cninfo.com.cn/finalpage/2015-05-04/1200957806.PDF,315,SZZB,01010503||010112||01030140,gssz0000858
000858,五 粮 液,1200957805,2014年年度报告（更新后）,2015-05-04,1430668800000,https://static.cninfo.com.cn/finalpage/2015-05-04/1200957805.PDF,1048,SZZB,01010503||010112||01030140,gssz0000858
000858,五 粮 液,1200844807,2014年年度报告（已取消）,2015-04-17,1429200000000,https://static.cninfo.com.cn/finalpage/2015-04-17/1200844807.PDF,1056,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,1200844799,2014年年度报告摘要（已取消）,2015-04-17,1429200000000,https://static.cninfo.com.cn/finalpage/2015-04-17/1200844799.PDF,315,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,63959779,2013年年度报告摘要（更新后）,2014-05-05,1399219200000,https://static.cninfo.com.cn/finalpage/2014-05-05/63959779.PDF,281,SZZB,01010501||010112||01030140,gssz0000858
000858,五 粮 液,63959777,2013年年度报告（更新后）,2014-05-05,1399219200000,https://static.cninfo.com.cn/finalpage/2014-05-05/63959777.PDF,1048,SZZB,01010501||010112||01030140,gssz0000858
000858,五 粮 液,63863910,2013年年度报告（已取消）,2014-04-18,1397750400000,https://static.cninfo.com.cn/finalpage/2014-04-18/63863910.PDF,1041,SZZB,01010501||010112||01030101,gssz0000858
000858,五 粮 液,63863892,2013年年度报告摘要（已取消）,2014-04-18,1397750400000,https://static.cninfo.com.cn/finalpage/2014-04-18/63863892.PDF,281,SZZB,01010501||010112||01030110,gssz0000858
000858,五 粮 液,62313343,2012年年度报告,2013-04-02,1364832000000,https://static.cninfo.com.cn/finalpage/2013-04-02/62313343.PDF,775,SZZB,01010501||010112||01030101,gssz0000858
000858,五 粮 液,62313316,2012年年度报告摘要,2013-04-02,1364832000000,https://static.cninfo.com.cn/finalpage/2013-04-02/62313316.PDF,238,SZZB,01010501||010112||01030110,gssz0000858
000858,五 粮 液,60740210,2011年年度报告,2012-03-28,1332887400000,https://static.cninfo.com.cn/finalpage/2012-03-28/60740210.PDF,2230,SZZB,01010501||010112||01030101,gssz0000858
000858,五 粮 液,60740196,2011年年度报告摘要,2012-03-28,1332887400000,https://static.cninfo.com.cn/finalpage/2012-03-28/60740196.PDF,269,SZZB,01010501||010112||01030110,gssz0000858
000858,五 粮 液,59198967,2010年年度报告,2011-03-30,1301437860000,https://static.cninfo.com.cn/finalpage/2011-03-30/59198967.PDF,2472,SZZB,01010501||010112||01030101,gssz0000858
000858,五 粮 液,59198944,2010年年度报告摘要,2011-03-30,1301437860000,https://static.cninfo.com.cn/finalpage/2011-03-30/59198944.PDF,286,SZZB,01010501||010112||01030110,gssz0000858
000858,五 粮 液,57704635,2009年年度报告,2010-03-19,1268951400000,https://static.cninfo.com.cn/finalpage/2010-03-19/57704635.PDF,2491,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,57704626,2009年年度报告摘要,2010-03-19,1268951400000,https://static.cninfo.com.cn/finalpage/2010-03-19/57704626.PDF,282,SZZB,01010501||010112||01030110,gssz0000858
000858,五 粮 液,49296265,2008年年度报告,2009-02-18,1234909800000,https://static.cninfo.com.cn/finalpage/2009-02-18/49296265.PDF,1471,SZZB,01010501||010112||01030101,gssz0000858
000858,五 粮 液,49296258,2008年年度报告摘要,2009-02-18,1234909800000,https://static.cninfo.com.cn/finalpage/2009-02-18/49296258.PDF,314,SZZB,01010501||010112||01030110,gssz0000858
000858,五 粮 液,37608685,2007年年度报告,2008-02-28,1204151400000,https://static.cninfo.com.cn/finalpage/2008-02-28/37608685.PDF,328,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,37608680,2007年年度报告摘要,2008-02-28,1204151400000,https://static.cninfo.com.cn/finalpage/2008-02-28/37608680.PDF,345,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,21717473,2006年年度报告,2007-03-26,1174862220000,https://static.cninfo.com.cn/finalpage/2007-03-26/21717473.PDF,273,SZZB,01010503||010112||01030101,gssz0000858
000858,五 粮 液,21717477,2006年年度报告摘要,2007-03-26,1174861890000,https://static.cninfo.com.cn/finalpage/2007-03-26/21717477.PDF,101,SZZB,01010503||010112||01030110,gssz0000858
000858,五 粮 液,16867179,G 五粮液2005年年度报告摘要,2006-04-08,1144448264000,https://static.cninfo.com.cn/finalpage/2006-04-08/16867179.PDF,103,SZZB,01030110||01010501||010112,gssz0000858
000858,五 粮 液,16867176,G 五粮液2005年年度报告,2006-04-08,1144447512000,https://static.cninfo.com.cn/finalpage/2006-04-08/16867176.PDF,456,SZZB,01030101||01010501||010112,gssz0000858
000858,五 粮 液,15071687,五 粮 液2004年年度报告摘要,2005-03-08,1110233336000,https://static.cninfo.com.cn/finalpage/2005-03-08/15071687.PDF,109,SZZB,01030110||01010501||010112,gssz0000858
000858,五 粮 液,15071685,五 粮 液2004年年度报告,2005-03-08,1110233289000,https://static.cninfo.com.cn/finalpage/2005-03-08/15071685.PDF,236,SZZB,01030101||01010501||010112,gssz0000858
000858,五 粮 液,13737571,五 粮 液2003年年度报告摘要,2004-02-27,1077834099000,https://static.cninfo.com.cn/finalpage/2004-02-27/13737571.PDF,99,SZZB,01030110||01010501||010112,gssz0000858
000858,五 粮 液,13737526,五 粮 液2003年年度报告,2004-02-27,1077832895000,https://static.cninfo.com.cn/finalpage/2004-02-27/13737526.PDF,272,SZZB,01030101||01010501||010112,gssz0000858
000858,五 粮 液,10176121,五 粮 液2002年年度报告摘要,2003-02-28,1046384794000,https://static.cninfo.com.cn/finalpage/2003-02-28/10176121.PDF,99,SZZB,01030110||01010501||010112,gssz0000858
000858,五 粮 液,10176059,五 粮 液2002年年度报告,2003-02-28,1046384791000,https://static.cninfo.com.cn/finalpage/2003-02-28/10176059.PDF,265,SZZB,01030101||01010501||010112,gssz0000858
000858,五 粮 液,552912,2001年年度报告的补充公告,2002-03-15,1016185007000,https://static.cninfo.com.cn/finalpage/2002-03-15/552912.PDF,8,SZZB,0127||01010503||01030130||01010501||010112,gssz0000858
000858,五 粮 液,550101,五 粮 液2001年年度报告摘要,2002-02-28,1014893760000,https://static.cninfo.com.cn/finalpage/2002-02-28/550101.html,0,SZZB,01030110||01010501||010112,gssz0000858
000725,京东方Ｂ,1225068517,2025年年度报告（英文版）,2026-04-01,1774972800000,https://static.cninfo.com.cn/finalpage/2026-04-01/1225068517.PDF,1970,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1225068516,2025年年度报告摘要（英文版）,2026-04-01,1774972800000,https://static.cninfo.com.cn/finalpage/2026-04-01/1225068516.PDF,183,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1223193315,2024年年度报告摘要（英文版）,2025-04-22,1745251200000,https://static.cninfo.com.cn/finalpage/2025-04-22/1223193315.PDF,529,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1223193310,2024年年度报告（英文版）,2025-04-22,1745251200000,https://static.cninfo.com.cn/finalpage/2025-04-22/1223193310.PDF,5256,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1219494163,2023年年度报告（英文版）,2024-04-02,1711987200000,https://static.cninfo.com.cn/finalpage/2024-04-02/1219494163.PDF,5823,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1219494127,2023年年度报告摘要（英文版）,2024-04-02,1711987200000,https://static.cninfo.com.cn/finalpage/2024-04-02/1219494127.PDF,444,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1216320174,2022年年度报告摘要（英文版）,2023-04-04,1680537600000,https://static.cninfo.com.cn/finalpage/2023-04-04/1216320174.PDF,364,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1216320164,2022年年度报告（英文版）,2023-04-04,1680537600000,https://static.cninfo.com.cn/finalpage/2023-04-04/1216320164.PDF,5423,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1212750918,2021年年度报告摘要（英文版）,2022-03-31,1648656000000,https://static.cninfo.com.cn/finalpage/2022-03-31/1212750918.PDF,255,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1212750910,2021年年度报告（英文版）,2022-03-31,1648656000000,https://static.cninfo.com.cn/finalpage/2022-03-31/1212750910.PDF,5452,SZZB,01010503||010112||010301,gssz0000725
000725,京东方Ｂ,1209675922,2020年年度报告（英文版）,2021-04-13,1618243200000,https://static.cninfo.com.cn/finalpage/2021-04-13/1209675922.PDF,4892,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1209675921,2020年年度报告摘要（英文版）,2021-04-13,1618243200000,https://static.cninfo.com.cn/finalpage/2021-04-13/1209675921.PDF,272,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1207641695,2019年年度报告（英文版）,2020-04-28,1588003200000,https://static.cninfo.com.cn/finalpage/2020-04-28/1207641695.PDF,4861,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1207641688,2019年年度报告摘要（英文版）,2020-04-28,1588003200000,https://static.cninfo.com.cn/finalpage/2020-04-28/1207641688.PDF,419,SZZB,01010503||010112||01030110||01030120,gssz0000725
000725,京东方Ｂ,1205937157,2018年年度报告（英文版）,2019-03-26,1553529600000,https://static.cninfo.com.cn/finalpage/2019-03-26/1205937157.PDF,4329,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1205937138,2018年年度报告摘要（英文版）,2019-03-26,1553529600000,https://static.cninfo.com.cn/finalpage/2019-03-26/1205937138.PDF,423,SZZB,01010503||010112||01030110,gssz0000725
000725,京东方Ｂ,1204701984,2017年年度报告（英文版）,2018-04-24,1524499200000,https://static.cninfo.com.cn/finalpage/2018-04-24/1204701984.PDF,1044,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1204701983,2017年年度报告摘要（英文版）,2018-04-24,1524499200000,https://static.cninfo.com.cn/finalpage/2018-04-24/1204701983.PDF,216,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1203374864,2016年年度报告（英文版）,2017-04-25,1493049600000,https://static.cninfo.com.cn/finalpage/2017-04-25/1203374864.PDF,3514,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1203374863,2016年年度报告摘要（英文版）,2017-04-25,1493049600000,https://static.cninfo.com.cn/finalpage/2017-04-25/1203374863.PDF,200,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1202240460,2015年年度报告（英文版）,2016-04-26,1461600000000,https://static.cninfo.com.cn/finalpage/2016-04-26/1202240460.PDF,3355,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1202240458,2015年年度报告摘要（英文版）,2016-04-26,1461600000000,https://static.cninfo.com.cn/finalpage/2016-04-26/1202240458.PDF,304,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1200875944,2014年年度报告（英文版）,2015-04-21,1429545600000,https://static.cninfo.com.cn/finalpage/2015-04-21/1200875944.PDF,2337,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,1200875943,2014年年度报告摘要（英文版）,2015-04-21,1429545600000,https://static.cninfo.com.cn/finalpage/2015-04-21/1200875943.PDF,288,SZZB,01010503||010112||01030120,gssz0000725
000725,京东方Ｂ,63884762,2013年年度报告（英文版）,2014-04-22,1398096000000,https://static.cninfo.com.cn/finalpage/2014-04-22/63884762.PDF,4489,SZZB,01010501||010112||01030120,gssz0000725
000725,京东方Ｂ,63884750,2013年年度报告摘要（英文版）,2014-04-22,1398096000000,https://static.cninfo.com.cn/finalpage/2014-04-22/63884750.PDF,188,SZZB,01010501||010112||01030120,gssz0000725
000725,京东方Ｂ,62405096,2012年年度报告（英文版）,2013-04-23,1366646400000,https://static.cninfo.com.cn/finalpage/2013-04-23/62405096.PDF,1146,SZZB,01010501||010112||01030120,gssz0000725
000725,京东方Ｂ,62405082,2012年年度报告摘要（英文版）,2013-04-23,1366646400000,https://static.cninfo.com.cn/finalpage/2013-04-23/62405082.PDF,158,SZZB,01010501||010112||01030120,gssz0000725
000725,京东方Ｂ,60922708,2011年年度报告（英文版）,2012-04-27,1335479400000,https://static.cninfo.com.cn/finalpage/2012-04-27/60922708.PDF,2213,SZZB,01010501||010112||01030120,gssz0000725
000725,京东方Ｂ,60922696,2011年年度报告摘要（英文版）,2012-04-27,1335479400000,https://static.cninfo.com.cn/finalpage/2012-04-27/60922696.PDF,218,SZZB,01010501||010112||01030120,gssz0000725
000651,格力电器,1225250396,2025年年度报告,2026-04-29,1777392000000,https://static.cninfo.com.cn/finalpage/2026-04-29/1225250396.PDF,2296,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1225250395,2025年年度报告摘要,2026-04-29,1777392000000,https://static.cninfo.com.cn/finalpage/2026-04-29/1225250395.PDF,134,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1223836182,2024年年度报告（英文版）,2025-06-11,1749571200000,https://static.cninfo.com.cn/finalpage/2025-06-11/1223836182.PDF,5062,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1223330640,2024年年度报告摘要,2025-04-28,1745769600000,https://static.cninfo.com.cn/finalpage/2025-04-28/1223330640.PDF,250,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1223330631,2024年年度报告,2025-04-28,1745769600000,https://static.cninfo.com.cn/finalpage/2025-04-28/1223330631.PDF,4969,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1220300050,2023年年度报告（英文版）,2024-06-08,1717776000000,https://static.cninfo.com.cn/finalpage/2024-06-08/1220300050.PDF,3946,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1219928435,2023年年度报告摘要,2024-04-30,1714406400000,https://static.cninfo.com.cn/finalpage/2024-04-30/1219928435.PDF,213,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1219928418,2023年年度报告,2024-04-30,1714406400000,https://static.cninfo.com.cn/finalpage/2024-04-30/1219928418.PDF,3821,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1217022056,2022年年度报告(英文版),2023-06-09,1686240000000,https://static.cninfo.com.cn/finalpage/2023-06-09/1217022056.PDF,2119,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1216702261,2022年年度报告,2023-04-29,1682697600000,https://static.cninfo.com.cn/finalpage/2023-04-29/1216702261.PDF,3678,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1216702248,2022年年度报告摘要,2023-04-29,1682697600000,https://static.cninfo.com.cn/finalpage/2023-04-29/1216702248.PDF,184,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1213632097,2021年年度报告（英文版）,2022-06-08,1654617600000,https://static.cninfo.com.cn/finalpage/2022-06-08/1213632097.PDF,3835,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1213262535,2021年年度报告,2022-04-30,1651248000000,https://static.cninfo.com.cn/finalpage/2022-04-30/1213262535.PDF,4015,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1213262531,2021年年度报告摘要,2022-04-30,1651248000000,https://static.cninfo.com.cn/finalpage/2022-04-30/1213262531.PDF,190,SZZB,01010503||010112||010301,gssz0000651
000651,格力电器,1209983305,2020年年度报告（英文版）,2021-05-15,1621008000000,https://static.cninfo.com.cn/finalpage/2021-05-15/1209983305.PDF,3444,SZZB,01010503||010112||01030120,gssz0000651
000651,格力电器,1209855305,2020年年度报告,2021-04-29,1619625600000,https://static.cninfo.com.cn/finalpage/2021-04-29/1209855305.PDF,3365,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,1209855295,2020年年度报告摘要,2021-04-29,1619625600000,https://static.cninfo.com.cn/finalpage/2021-04-29/1209855295.PDF,301,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,1207829503,2019年年度报告（英文版）,2020-05-20,1589904000000,https://static.cninfo.com.cn/finalpage/2020-05-20/1207829503.PDF,3463,SZZB,01010503||010112||01030120,gssz0000651
000651,格力电器,1207685438,2019年年度报告,2020-04-30,1588176000000,https://static.cninfo.com.cn/finalpage/2020-04-30/1207685438.PDF,3688,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,1207685437,2019年年度报告摘要,2020-04-30,1588176000000,https://static.cninfo.com.cn/finalpage/2020-04-30/1207685437.PDF,385,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,1206125366,2018年年度报告摘要,2019-04-29,1556467200000,https://static.cninfo.com.cn/finalpage/2019-04-29/1206125366.PDF,319,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,1206125365,2018年年度报告,2019-04-29,1556467200000,https://static.cninfo.com.cn/finalpage/2019-04-29/1206125365.PDF,3229,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,1205303879,2017年年度报告（更新后）,2018-08-18,1534521600000,https://static.cninfo.com.cn/finalpage/2018-08-18/1205303879.PDF,6615,SZZB,01010503||010112||01030140,gssz0000651
000651,格力电器,1204918042,2017年年度报告（已取消）,2018-05-08,1525708800000,https://static.cninfo.com.cn/finalpage/2018-05-08/1204918042.PDF,6529,SZZB,01010503||010112||01030140,gssz0000651
000651,格力电器,1204792477,2017年年度报告（已取消）,2018-04-26,1524672000000,https://static.cninfo.com.cn/finalpage/2018-04-26/1204792477.PDF,6524,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,1204792476,2017年年度报告摘要,2018-04-26,1524672000000,https://static.cninfo.com.cn/finalpage/2018-04-26/1204792476.PDF,268,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,1204138767,2016年年度报告（英文版）,2017-11-15,1510675200000,https://static.cninfo.com.cn/finalpage/2017-11-15/1204138767.PDF,2709,SZZB,01010503||010112||01030120,gssz0000651
000651,格力电器,1203403930,2016年年度报告,2017-04-27,1493222400000,https://static.cninfo.com.cn/finalpage/2017-04-27/1203403930.PDF,2707,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,1203403929,2016年年度报告摘要,2017-04-27,1493222400000,https://static.cninfo.com.cn/finalpage/2017-04-27/1203403929.PDF,190,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,1202265764,2015年年度报告,2016-04-29,1461859200000,https://static.cninfo.com.cn/finalpage/2016-04-29/1202265764.PDF,2410,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,1202265763,2015年年度报告摘要,2016-04-29,1461859200000,https://static.cninfo.com.cn/finalpage/2016-04-29/1202265763.PDF,257,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,1201040913,2014年年度报告（英文版）,2015-05-21,1432137600000,https://static.cninfo.com.cn/finalpage/2015-05-21/1201040913.PDF,2597,SZZB,01010503||010112||01030120,gssz0000651
000651,格力电器,1200921583,2014年年度报告,2015-04-28,1430150400000,https://static.cninfo.com.cn/finalpage/2015-04-28/1200921583.PDF,2842,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,1200921582,2014年年度报告摘要,2015-04-28,1430150400000,https://static.cninfo.com.cn/finalpage/2015-04-28/1200921582.PDF,272,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,64061340,2013年年度报告（英文版）,2014-05-24,1400860800000,https://static.cninfo.com.cn/finalpage/2014-05-24/64061340.PDF,2110,SZZB,01010501||010112||01030120,gssz0000651
000651,格力电器,63917319,2013年年度报告,2014-04-25,1398355200000,https://static.cninfo.com.cn/finalpage/2014-04-25/63917319.PDF,2569,SZZB,01010501||010112||01030101,gssz0000651
000651,格力电器,63917318,2013年年度报告摘要,2014-04-25,1398355200000,https://static.cninfo.com.cn/finalpage/2014-04-25/63917318.PDF,355,SZZB,01010501||010112||01030110,gssz0000651
000651,格力电器,62582770,2012年年度报告（英文版）,2013-06-15,1371225600000,https://static.cninfo.com.cn/finalpage/2013-06-15/62582770.PDF,753,SZZB,01010503||010112||01030120,gssz0000651
000651,格力电器,62440013,2012年年度报告,2013-04-27,1366992000000,https://static.cninfo.com.cn/finalpage/2013-04-27/62440013.PDF,2391,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,62440004,2012年年度报告摘要,2013-04-27,1366992000000,https://static.cninfo.com.cn/finalpage/2013-04-27/62440004.PDF,278,SZZB,01010501||010112||01030110,gssz0000651
000651,格力电器,60900564,2011年年度报告,2012-04-25,1335306600000,https://static.cninfo.com.cn/finalpage/2012-04-25/60900564.PDF,812,SZZB,01010501||010112||01030101,gssz0000651
000651,格力电器,60900557,2011年年度报告摘要,2012-04-25,1335306600000,https://static.cninfo.com.cn/finalpage/2012-04-25/60900557.PDF,388,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,59165345,2010年年度报告,2011-03-24,1300919400000,https://static.cninfo.com.cn/finalpage/2011-03-24/59165345.PDF,2332,SZZB,01010501||010112||01030101,gssz0000651
000651,格力电器,59165332,2010年年度报告摘要,2011-03-24,1300919400000,https://static.cninfo.com.cn/finalpage/2011-03-24/59165332.PDF,765,SZZB,01010501||010112||01030110,gssz0000651
000651,格力电器,57875313,2009年年度报告,2010-04-27,1272321060000,https://static.cninfo.com.cn/finalpage/2010-04-27/57875313.PDF,1619,SZZB,01010501||010112||01030101,gssz0000651
000651,格力电器,57875305,2009年年度报告摘要,2010-04-27,1272321000000,https://static.cninfo.com.cn/finalpage/2010-04-27/57875305.PDF,308,SZZB,01010501||010112||01030110,gssz0000651
000651,格力电器,51493703,2008年年度报告,2009-04-21,1240266600000,https://static.cninfo.com.cn/finalpage/2009-04-21/51493703.PDF,782,SZZB,01010501||010112||01030101,gssz0000651
000651,格力电器,51493702,2008年年度报告摘要,2009-04-21,1240266600000,https://static.cninfo.com.cn/finalpage/2009-04-21/51493702.PDF,287,SZZB,01010501||010112||01030110,gssz0000651
000651,格力电器,38888322,2007年年度报告,2008-04-18,1208471430000,https://static.cninfo.com.cn/finalpage/2008-04-18/38888322.PDF,471,SZZB,01010503||010112||01030101,gssz0000651
000651,格力电器,38888311,2007年年度报告摘要,2008-04-18,1208471430000,https://static.cninfo.com.cn/finalpage/2008-04-18/38888311.PDF,305,SZZB,01010503||010112||01030110,gssz0000651
000651,格力电器,22660867,2006年年度报告,2007-04-12,1176330630000,https://static.cninfo.com.cn/finalpage/2007-04-12/22660867.PDF,672,SZZB,01010501||010112||01030101,gssz0000651
000651,格力电器,22660863,2006年年度报告摘要,2007-04-12,1176330630000,https://static.cninfo.com.cn/finalpage/2007-04-12/22660863.PDF,288,SZZB,01010501||010112||01030110,gssz0000651
000651,格力电器,16874908,G 格  力2005年年度报告摘要,2006-04-11,1144707401000,https://static.cninfo.com.cn/finalpage/2006-04-11/16874908.PDF,270,SZZB,01030110||01010501||010112,gssz0000651
000651,格力电器,16874883,G 格  力2005年年度报告,2006-04-11,1144706524000,https://static.cninfo.com.cn/finalpage/2006-04-11/16874883.PDF,688,SZZB,01030101||01010501||010112,gssz0000651
000651,格力电器,15033132,格力电器2004年年度报告摘要,2005-02-24,1109196504000,https://static.cninfo.com.cn/finalpage/2005-02-24/15033132.PDF,232,SZZB,01030110||01010501||010112,gssz0000651
000651,格力电器,15033131,格力电器2004年年度报告,2005-02-24,1109196461000,https://static.cninfo.com.cn/finalpage/2005-02-24/15033131.PDF,386,SZZB,01030101||01010501||010112,gssz0000651
